wavelength,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190
670.0,0.028,0.0866,0.8003,0.1995,0.5993,0.4199,0.2958,0.1914,0.1092,0.0626,0.033,0.4489,0.4163,0.4388,0.2699,0.1129,0.7463,0.5988,0.0729,0.802,0.6025,0.58,0.3936,0.8233,0.87,0.4341,0.3681,0.7172,0.8374,0.4418,0.7816,0.751,0.8374,0.2196,0.078,0.3934,0.6808,0.7313,0.4673,0.4886,0.7563,0.7982,0.8514,0.4687,0.2662,0.3171,0.2862,0.8084,0.2087,0.7245,0.483,0.2768,0.6347,0.9045,0.604,0.3568,0.669,0.0944,0.6558,0.377,0.5047,0.673,0.5225,0.6516,0.8236,0.341,0.9053,0.5906,0.8505,0.2729,0.503,0.8786,0.3697,0.3558,0.5855,0.1557,0.8035,0.6613,0.1703,0.0276,0.0445,0.3449,0.0633,0.0876,0.1189,0.0294,0.029,0.0327,0.0374,0.0483,0.1654,0.1501,0.1732,0.4721,0.278,0.091,0.0691,0.0719,0.2279,0.1788,0.0811,0.0231,0.0596,0.062,0.0314,0.155,0.1948,0.1291,0.0685,0.1193,0.0472,0.0742,0.3766,0.5428,0.0699,0.183,0.3959,0.0314,0.1275,0.139,0.2189,0.2514,0.0299,0.0383,0.4589,0.0376,0.0719,0.496,0.185,0.2312,0.0754,0.2434,0.0243,0.0248,0.7801,0.4234,0.0268,0.0271,0.1845,0.5458,0.1195,0.114,0.0635,0.0537,0.285,0.2845,0.3688,0.0633,0.0473,0.1633,0.353,0.05,0.125,0.3285,0.121,0.354,0.5094,0.435,0.6782,0.5432,0.7073,0.2708,0.339,0.1967,0.651,0.0605,0.6657,0.26,0.594,0.5859,0.6874,0.5492,0.2406,0.5749,0.723,0.698,0.289,0.9024,0.7745,0.8458,0.4123,0.6965,0.6599,0.9036,0.811,0.4883,0.2923,0.9084,0.6955,0.7273
675.0,0.037576131,0.086503675,0.80146855,0.1995,0.598985651,0.418732154,0.295257071,0.191100006,0.108934792,0.062472235,0.033346052,0.451582934,0.420940855,0.441685585,0.271329119,0.112595263,0.753590836,0.60240612,0.074773034,0.809212254,0.601425609,0.579564972,0.417287314,0.857341234,0.869503788,0.428725055,0.381652826,0.720287963,0.839845378,0.489728711,0.791228731,0.750129766,0.836377048,0.248980334,0.099884928,0.391679155,0.686292971,0.728262627,0.48057012,0.489293119,0.769578099,0.803736398,0.849582096,0.541905174,0.264564815,0.315233294,0.286693555,0.815573783,0.265772583,0.726125215,0.481403358,0.278125568,0.638280883,0.907267219,0.604010275,0.358982738,0.667483858,0.094101588,0.656417624,0.379377912,0.505020097,0.680766179,0.503334436,0.656375692,0.824887737,0.340018271,0.906282271,0.589107012,0.852076746,0.307648771,0.502077593,0.880654461,0.373335764,0.366890308,0.590345525,0.157355261,0.802781643,0.661982612,0.220112304,0.027723432,0.045595872,0.350967203,0.064375429,0.090111962,0.119671518,0.032532385,0.03292472,0.03299175,0.037685376,0.048644832,0.175310091,0.150285851,0.173268478,0.472529287,0.278223145,0.093045887,0.070256581,0.072532985,0.232894965,0.234846669,0.10799313,0.027695428,0.060511268,0.063364675,0.037060156,0.158233399,0.195679219,0.156048351,0.069924977,0.118173813,0.04683062,0.100550102,0.416167629,0.627865724,0.077262524,0.189203704,0.408071658,0.037065814,0.126820952,0.188033709,0.22362172,0.271375358,0.033550168,0.038623183,0.548214345,0.037795139,0.072375229,0.588486372,0.188040314,0.300436347,0.075159389,0.242877677,0.024306506,0.024620559,0.840364294,0.505838343,0.026944344,0.033357236,0.217562198,0.538111237,0.115221485,0.115089299,0.062092976,0.052540503,0.287680755,0.33115007,0.368832521,0.072296425,0.059228104,0.162243132,0.350882732,0.052874171,0.121784737,0.386801355,0.138933534,0.350328164,0.524301319,0.457505263,0.680640659,0.6017492,0.746255832,0.323130854,0.345573791,0.219126945,0.650177448,0.068423707,0.69441094,0.280547702,0.645656655,0.615396281,0.72939638,0.599753773,0.239360428,0.592076433,0.726948048,0.697377932,0.290716162,0.90596791,0.781967072,0.846965189,0.45432922,0.720237821,0.698556056,0.907531452,0.811045738,0.507022529,0.327205926,0.900737236,0.703353499,0.726746951
680.0,0.0521,0.0865,0.8032,0.1995,0.5989,0.4178,0.2947,0.1911,0.1088,0.0624,0.0337,0.4545,0.4258,0.4449,0.2729,0.1125,0.7623,0.6051,0.0767,0.816,0.6009,0.58,0.4389,0.8833,0.8674,0.4443,0.3947,0.7236,0.8428,0.5374,0.7998,0.7498,0.8328,0.283,0.1302,0.3905,0.6901,0.7233,0.494,0.4885,0.7781,0.8087,0.8482,0.6261,0.2624,0.3127,0.2869,0.8289,0.3387,0.7257,0.48,0.2798,0.6397,0.9082,0.604,0.3604,0.667,0.094,0.6552,0.382,0.5078,0.689,0.5131,0.6615,0.8287,0.339,0.9084,0.5861,0.8551,0.3454,0.5021,0.8802,0.3762,0.3842,0.5941,0.1591,0.7984,0.6583,0.284,0.0286,0.0533,0.357,0.0658,0.0929,0.1255,0.0388,0.0411,0.0349,0.0397,0.0511,0.1861,0.1489,0.1715,0.4699,0.2761,0.0955,0.0717,0.0739,0.2387,0.307,0.1413,0.0326,0.0618,0.065,0.0453,0.162,0.201,0.1869,0.0716,0.118,0.0457,0.138,0.4596,0.7222,0.0851,0.1952,0.4202,0.0452,0.1245,0.2535,0.2289,0.2916,0.037,0.041,0.6526,0.0393,0.0727,0.6925,0.191,0.388,0.0745,0.2417,0.0243,0.0246,0.8908,0.5886,0.028,0.0432,0.2556,0.5286,0.1105,0.116,0.0607,0.0512,0.29,0.3798,0.3678,0.0826,0.0751,0.1602,0.3471,0.0563,0.1169,0.4486,0.161,0.3437,0.5341,0.4732,0.6794,0.6554,0.7784,0.3828,0.3483,0.243,0.6475,0.0771,0.7136,0.3029,0.6902,0.6404,0.7638,0.644,0.2385,0.6084,0.73,0.6948,0.292,0.9061,0.7888,0.8483,0.4951,0.7408,0.7351,0.9087,0.8089,0.53,0.3655,0.8926,0.7106,0.7266
685.0,0.072958687,0.086521607,0.80535483,0.1995,0.598995431,0.417151877,0.294208463,0.191325535,0.108829381,0.062418137,0.03402996,0.457565227,0.430985535,0.447944029,0.274403244,0.11264676,0.772369559,0.607347866,0.078594749,0.821923578,0.600446647,0.58080144,0.458650131,0.90186727,0.862482758,0.506775166,0.407818666,0.726435476,0.845338416,0.580441495,0.807137821,0.749784483,0.826858552,0.32118323,0.171382308,0.389941474,0.690932787,0.717056472,0.506189846,0.485518683,0.782401341,0.812833902,0.847103116,0.71530013,0.259554676,0.309270811,0.28684463,0.843962738,0.429580603,0.722470182,0.479041489,0.281895461,0.636703085,0.904392621,0.603997247,0.360271514,0.671596595,0.094131714,0.651906619,0.38584934,0.513596131,0.696756367,0.614768797,0.665456814,0.835766118,0.337922112,0.911336713,0.581186671,0.85925519,0.385206931,0.503392648,0.875931544,0.37727074,0.409490498,0.595322564,0.160347031,0.792026832,0.650321185,0.36485105,0.03154025,0.075752667,0.364741945,0.067526461,0.095787761,0.149185899,0.046474968,0.050866664,0.038550338,0.045908208,0.059562017,0.197310491,0.145065393,0.166791251,0.462903767,0.269925446,0.097526985,0.073012469,0.075709646,0.244895862,0.39877454,0.181440097,0.036798616,0.063504535,0.066576734,0.057028757,0.165652199,0.21280819,0.221216357,0.073069775,0.121869439,0.043762787,0.191035188,0.505460717,0.816109217,0.093448256,0.19946673,0.431542863,0.056548701,0.120573701,0.340296253,0.236015256,0.310074737,0.039863117,0.048392368,0.766244335,0.045628047,0.072974672,0.798662831,0.193923001,0.496307995,0.073334098,0.240320427,0.02349717,0.025079173,0.927402551,0.66332728,0.031710567,0.057860909,0.298214165,0.518365923,0.106182922,0.117276986,0.059848473,0.049041355,0.293476733,0.428973267,0.365809568,0.093883827,0.095601876,0.157749584,0.342899452,0.059654954,0.113369169,0.510366472,0.188427517,0.336254518,0.541707831,0.48077607,0.67465512,0.701774046,0.802325144,0.446711273,0.349012064,0.267645257,0.644024189,0.086378824,0.725800819,0.326842999,0.722382905,0.657483027,0.787277307,0.678176101,0.238166286,0.622414842,0.732657117,0.689529852,0.293020818,0.901086757,0.795461912,0.849202931,0.531546311,0.756806359,0.765594819,0.904313775,0.803914047,0.556790328,0.406034843,0.883331227,0.719055268,0.727827505
690.0,0.1004,0.0866,0.8067,0.1995,0.5993,0.4168,0.2942,0.1915,0.1089,0.0625,0.0344,0.4605,0.4362,0.4504,0.2757,0.1128,0.7802,0.6103,0.0805,0.8265,0.5996,0.58,0.4764,0.9167,0.8612,0.5829,0.4202,0.7279,0.8467,0.6183,0.8128,0.7496,0.826,0.3643,0.2223,0.3895,0.6902,0.7156,0.5163,0.4841,0.7865,0.8155,0.8461,0.803,0.2579,0.3074,0.2869,0.8559,0.5315,0.7217,0.4789,0.2839,0.6356,0.9028,0.604,0.3611,0.676,0.0943,0.6511,0.39,0.5198,0.704,0.7516,0.6677,0.8441,0.337,0.9129,0.5783,0.8613,0.4264,0.5043,0.8738,0.3791,0.4384,0.5984,0.1621,0.7878,0.6424,0.4566,0.0394,0.1264,0.3719,0.0694,0.0986,0.1983,0.0659,0.0728,0.0573,0.0611,0.0822,0.2105,0.1402,0.1605,0.4542,0.2616,0.1,0.0747,0.0779,0.2507,0.5023,0.2278,0.041,0.0654,0.068,0.074,0.169,0.2298,0.2585,0.0748,0.1347,0.0414,0.256,0.5514,0.9019,0.1024,0.2036,0.4414,0.0727,0.1153,0.4414,0.2429,0.3278,0.0421,0.0624,0.8784,0.0593,0.0731,0.8962,0.197,0.6158,0.0721,0.238,0.0221,0.0269,0.9542,0.7295,0.0404,0.0777,0.3454,0.5121,0.1038,0.119,0.0595,0.0473,0.298,0.4794,0.3617,0.1058,0.1213,0.1548,0.3378,0.0643,0.1109,0.5697,0.22,0.3317,0.5474,0.4861,0.6722,0.7434,0.8234,0.514,0.3487,0.293,0.6408,0.096,0.7342,0.3509,0.7502,0.6737,0.8069,0.7043,0.2376,0.6374,0.735,0.6867,0.294,0.8983,0.8014,0.85,0.5638,0.7704,0.792,0.902,0.8021,0.5872,0.4492,0.8757,0.7263,0.7288
695.0,0.135770942,0.086735097,0.806260175,0.1995,0.599820694,0.416709212,0.294857899,0.19135508,0.108876168,0.062596323,0.03485625,0.463073553,0.441196964,0.452021626,0.276690722,0.112729964,0.78304557,0.614084656,0.082455023,0.829531057,0.598043298,0.576427829,0.492022782,0.93072124,0.868175797,0.625506813,0.431100457,0.727504916,0.846599026,0.649964352,0.816613808,0.748805264,0.835605886,0.413966199,0.284263149,0.388691998,0.689852341,0.723001356,0.523915046,0.487124425,0.793584277,0.81643195,0.845006214,0.88090365,0.258671962,0.308770314,0.287405015,0.86091067,0.639337202,0.727350358,0.479731544,0.285336347,0.641950231,0.909407761,0.604000738,0.365148894,0.674932061,0.094310999,0.656063342,0.393396299,0.523762558,0.710692923,0.822260681,0.668273221,0.851625442,0.336421676,0.911426588,0.580237001,0.858851945,0.468196411,0.503431878,0.878670148,0.383998148,0.466985263,0.60701594,0.165545891,0.788104272,0.638220875,0.555702944,0.053679031,0.220061377,0.37616857,0.07129716,0.101181029,0.277516625,0.10805413,0.121115525,0.106172736,0.088713939,0.125906857,0.227665649,0.136012411,0.154196,0.446779939,0.253666836,0.104046611,0.077498709,0.080457478,0.255350877,0.612227179,0.28085485,0.045994201,0.067330332,0.069064436,0.098745461,0.171629159,0.251699598,0.298424142,0.077473637,0.158016665,0.038967913,0.3330055,0.594803341,0.969836357,0.1122278,0.209966346,0.448978798,0.095781224,0.108596855,0.553447637,0.247640603,0.34573124,0.043598449,0.083690681,0.975733185,0.080790217,0.072928502,0.97173226,0.20043469,0.737806388,0.071304491,0.23376544,0.020812907,0.030320944,0.975012481,0.785449774,0.055158208,0.103842125,0.397874739,0.512567911,0.103786388,0.12137441,0.059661539,0.046851228,0.30375935,0.532113589,0.353733224,0.117864305,0.153569675,0.151237183,0.331301613,0.071666342,0.109984746,0.623483612,0.254821575,0.3329382,0.551162889,0.494418128,0.677045041,0.782510282,0.846193962,0.583924285,0.345292923,0.318843684,0.638637373,0.105598626,0.741607892,0.373351745,0.781230169,0.695614792,0.829251201,0.724351321,0.236112986,0.655805126,0.737059442,0.690067652,0.295086774,0.903821605,0.806198241,0.851035168,0.591592342,0.783360854,0.815905067,0.908254848,0.807748229,0.621228449,0.495742199,0.871959813,0.72972394,0.727865043
700.0,0.1771,0.0867,0.8052,0.1995,0.6004,0.4167,0.295,0.1909,0.1087,0.0626,0.0352,0.4655,0.4464,0.4534,0.2774,0.1125,0.7859,0.6139,0.0845,0.8321,0.5961,0.574,0.5059,0.9401,0.8726,0.6464,0.4411,0.7266,0.8465,0.6759,0.8199,0.7474,0.8436,0.4659,0.3513,0.3877,0.6917,0.7289,0.5304,0.4893,0.7997,0.8174,0.8437,0.9407,0.2588,0.3093,0.2882,0.8614,0.7393,0.7314,0.4806,0.2865,0.6486,0.9158,0.604,0.3691,0.673,0.0942,0.6596,0.396,0.5259,0.716,0.858,0.6687,0.8588,0.336,0.9093,0.581,0.856,0.5103,0.5026,0.8835,0.3889,0.4941,0.6138,0.1682,0.7863,0.6324,0.65,0.074,0.3309,0.3789,0.073,0.1031,0.368,0.1694,0.1821,0.1706,0.1254,0.1813,0.2466,0.1313,0.1472,0.4377,0.2448,0.1079,0.0801,0.0829,0.2585,0.7141,0.3371,0.0505,0.0691,0.07,0.1298,0.174,0.2769,0.3399,0.0798,0.1902,0.0364,0.4129,0.6354,1.0127,0.1221,0.2141,0.4541,0.1249,0.1013,0.661,0.2509,0.3601,0.0442,0.1102,1.0468,0.1084,0.0726,1.0183,0.204,0.8457,0.0706,0.229,0.0195,0.0354,0.9868,0.8277,0.0751,0.1352,0.452,0.5138,0.104,0.124,0.0601,0.0468,0.31,0.5831,0.3458,0.1303,0.1905,0.1477,0.3249,0.0809,0.1099,0.6689,0.293,0.3358,0.5531,0.5004,0.6817,0.8153,0.8634,0.6503,0.3413,0.3453,0.6374,0.1155,0.7471,0.3959,0.808,0.7146,0.848,0.7386,0.2344,0.6708,0.739,0.6919,0.296,0.9091,0.811,0.8518,0.6139,0.7927,0.8335,0.9141,0.8113,0.6547,0.5417,0.8677,0.7301,0.7259
705.0,0.223636619,0.086320174,0.804753466,0.1995,0.600981703,0.416689189,0.293635318,0.190245882,0.108372815,0.062453265,0.035272314,0.467964712,0.452145091,0.455079987,0.277903261,0.112242589,0.793268218,0.607317399,0.086676284,0.835095613,0.594137728,0.576154461,0.518438392,0.941195098,0.86515171,0.65790667,0.450748326,0.72641809,0.847589286,0.696394393,0.823751177,0.745519646,0.839109166,0.516031598,0.418073136,0.386783396,0.696478564,0.724136035,0.536823616,0.485956935,0.800809359,0.819897903,0.842107023,0.974333934,0.255442896,0.305250386,0.288921556,0.860573385,0.815065789,0.72681755,0.480632554,0.287746768,0.648424493,0.913789857,0.603999802,0.369700298,0.674943747,0.094056957,0.655447822,0.398003507,0.527169202,0.719319054,0.884458223,0.670123692,0.866281812,0.335519909,0.908852662,0.575203755,0.856611513,0.5525892,0.503510259,0.881460867,0.390822772,0.517772502,0.612313233,0.168381922,0.776307633,0.619493507,0.725178006,0.100601181,0.434894003,0.381262504,0.074303025,0.103904319,0.449334369,0.25110533,0.24708579,0.241807181,0.168858992,0.240814171,0.265456399,0.124237765,0.137662636,0.42298459,0.232367408,0.10981205,0.081232149,0.084900622,0.259776433,0.790661628,0.393236937,0.053520941,0.070615537,0.070994693,0.166867164,0.176489388,0.303462698,0.382011903,0.080598839,0.230004832,0.033113584,0.486096696,0.672573929,1.025431643,0.131017017,0.21293308,0.456434392,0.160163799,0.092793984,0.745934953,0.252776782,0.367076473,0.043808926,0.140625431,1.080896272,0.141363912,0.072168615,1.031582125,0.207506274,0.919969829,0.069595314,0.224434039,0.017987963,0.042312758,0.986669187,0.853029719,0.100152896,0.171574324,0.50418629,0.512507936,0.104390981,0.126513621,0.060737937,0.046966937,0.316024256,0.628199247,0.34211672,0.143346428,0.230788738,0.144621074,0.319839921,0.091312886,0.111239549,0.702599551,0.334672027,0.337748321,0.55366321,0.499322185,0.679623568,0.838055598,0.86867734,0.70618015,0.339950508,0.372640042,0.636944707,0.126090133,0.749749856,0.420248945,0.8230081,0.72242378,0.856959719,0.747493138,0.233200832,0.675954882,0.740985106,0.685431088,0.296502999,0.905949789,0.816696428,0.851768591,0.629658264,0.795800837,0.841374024,0.910940025,0.804510548,0.683284733,0.582954428,0.858587782,0.729200344,0.724284498
710.0,0.2726,0.086,0.8043,0.1995,0.6021,0.4171,0.2922,0.1897,0.1081,0.0624,0.0353,0.4701,0.4574,0.4566,0.2784,0.1121,0.7997,0.6061,0.0889,0.8373,0.5921,0.579,0.5298,0.9377,0.8583,0.6648,0.4592,0.7259,0.8482,0.7119,0.8267,0.7434,0.8345,0.5649,0.4826,0.3859,0.7006,0.7194,0.5413,0.4832,0.7996,0.8221,0.8403,0.9881,0.2523,0.3014,0.2889,0.859,0.8692,0.7229,0.4803,0.289,0.6474,0.9108,0.604,0.3698,0.678,0.094,0.6519,0.4,0.528,0.722,0.904,0.6707,0.874,0.335,0.9082,0.57,0.8573,0.5923,0.5043,0.8786,0.3926,0.5402,0.6098,0.1681,0.7681,0.6095,0.7837,0.1331,0.5352,0.3819,0.0749,0.1039,0.5295,0.3496,0.3132,0.3131,0.2192,0.3049,0.2842,0.1195,0.1315,0.4127,0.2243,0.1108,0.0815,0.0859,0.2597,0.8455,0.4488,0.0548,0.0714,0.072,0.2089,0.179,0.3323,0.4234,0.0807,0.2775,0.0311,0.5522,0.7041,1.0186,0.1401,0.2105,0.4566,0.2007,0.0877,0.809,0.2529,0.369,0.0434,0.1729,1.0891,0.1769,0.0719,1.024,0.211,0.9656,0.069,0.2218,0.0171,0.0509,0.9791,0.8664,0.1288,0.2112,0.5549,0.5124,0.1057,0.129,0.0617,0.0471,0.322,0.669,0.3422,0.1563,0.2739,0.1431,0.3175,0.1038,0.1139,0.7277,0.379,0.3418,0.5545,0.4983,0.679,0.8546,0.8714,0.7532,0.3407,0.3996,0.6381,0.1366,0.7517,0.444,0.8329,0.7286,0.863,0.7542,0.2322,0.6761,0.743,0.6797,0.297,0.9024,0.8214,0.8512,0.6416,0.7963,0.8438,0.9074,0.7985,0.7091,0.6211,0.8478,0.7295,0.7239
715.0,0.321046152,0.086099133,0.803038974,0.1995,0.604096491,0.418222976,0.292071012,0.189494035,0.108044305,0.062638286,0.035510978,0.471583738,0.461201013,0.457497214,0.279048866,0.112163093,0.799737376,0.615018626,0.091090003,0.837568255,0.589871688,0.578490569,0.540108921,0.934103557,0.864226807,0.669348867,0.465625505,0.723958894,0.84674147,0.722988207,0.827386714,0.741205792,0.842189149,0.612811676,0.542066722,0.384964322,0.700756293,0.725355147,0.542027076,0.486992647,0.799426417,0.822241908,0.838400477,0.990263732,0.253012401,0.302453589,0.287731498,0.856544505,0.904079073,0.728742174,0.480153354,0.290119965,0.651883511,0.914730127,0.604000053,0.372393689,0.678921982,0.094100967,0.657058329,0.402476348,0.52864753,0.725284244,0.914440193,0.668717045,0.881731615,0.33449469,0.90527334,0.572428392,0.854413888,0.626302485,0.503050542,0.881374218,0.397159046,0.563316116,0.613402156,0.168623023,0.772139449,0.611334491,0.826696682,0.172102806,0.630308141,0.378781612,0.074545311,0.103081984,0.612936853,0.465197802,0.375815411,0.374485383,0.276574879,0.37239045,0.302257807,0.120347323,0.132014063,0.414607138,0.225865066,0.111433305,0.081470917,0.085421918,0.256992783,0.881488259,0.503326906,0.054025797,0.071386205,0.073001479,0.256593361,0.181502959,0.363849277,0.462387546,0.080681842,0.33334646,0.031593708,0.608797289,0.727510373,1.00444313,0.150444429,0.208318873,0.455279211,0.247584199,0.088902475,0.849753605,0.248112679,0.369127606,0.043390766,0.204262644,1.085127568,0.211822409,0.072556137,1.009419168,0.214498237,0.989424908,0.070400012,0.221978545,0.017591712,0.060628463,0.969515684,0.873569722,0.159649503,0.252306901,0.604442145,0.519912007,0.108705931,0.131496139,0.063129293,0.045248223,0.327993142,0.706729944,0.350793314,0.168383571,0.320268781,0.144923141,0.320092804,0.1194252,0.116948658,0.747291771,0.425679941,0.351355185,0.556937631,0.504279362,0.688337274,0.869007585,0.880873456,0.792306143,0.349524905,0.424818066,0.642529461,0.146209263,0.755091784,0.464695807,0.844911866,0.742701271,0.873260562,0.76162985,0.230990989,0.677142813,0.745004022,0.683516744,0.297901058,0.906830425,0.823330173,0.850465296,0.652522719,0.798103743,0.845655435,0.912382526,0.804093735,0.73402502,0.657387215,0.839019039,0.732567619,0.72491429
720.0,0.3682,0.0862,0.8013,0.1995,0.6059,0.4192,0.2921,0.1893,0.108,0.0628,0.0358,0.4729,0.4646,0.4583,0.2797,0.1123,0.7975,0.5984,0.0933,0.8371,0.5875,0.577,0.5492,0.9308,0.8724,0.6724,0.4711,0.7217,0.8448,0.7313,0.8273,0.7387,0.8519,0.654,0.5911,0.384,0.6992,0.7329,0.5405,0.4919,0.7996,0.8219,0.8366,0.9858,0.2543,0.3043,0.2864,0.8529,0.9232,0.7363,0.4798,0.2911,0.6571,0.92,0.604,0.3757,0.68,0.0942,0.6637,0.405,0.5292,0.728,0.92,0.666,0.8892,0.334,0.9015,0.576,0.8505,0.656,0.5013,0.8851,0.4022,0.5859,0.6177,0.1691,0.7823,0.6212,0.8552,0.2146,0.7143,0.375,0.0741,0.1023,0.6918,0.5822,0.4308,0.427,0.3385,0.441,0.3211,0.1255,0.1377,0.4254,0.2342,0.1116,0.0812,0.0849,0.2534,0.9025,0.5507,0.0532,0.0713,0.074,0.3025,0.184,0.3983,0.4989,0.0805,0.3942,0.0341,0.653,0.745,0.9891,0.1612,0.2062,0.4545,0.2932,0.0946,0.8725,0.2419,0.3688,0.0435,0.2356,1.076,0.2464,0.0741,0.9942,0.218,0.9982,0.0732,0.2242,0.0196,0.073,0.9599,0.876,0.1921,0.2945,0.647,0.5304,0.1127,0.134,0.0649,0.0434,0.334,0.7377,0.3684,0.1801,0.3634,0.1497,0.3273,0.137,0.121,0.7616,0.472,0.3626,0.5596,0.5115,0.7002,0.8799,0.8908,0.8214,0.3666,0.4489,0.6498,0.1555,0.7588,0.484,0.8559,0.757,0.8831,0.768,0.2296,0.6786,0.747,0.6889,0.299,0.9129,0.824,0.8496,0.6623,0.8001,0.8467,0.9188,0.8117,0.7551,0.6875,0.8322,0.7355,0.7251
725.0,0.412011615,0.085860593,0.799576516,0.1995,0.606494481,0.41922531,0.290994159,0.188779883,0.107751548,0.062508328,0.036019311,0.474559882,0.468718125,0.45957914,0.280190156,0.112369696,0.797857452,0.523115841,0.095583728,0.83726091,0.585061147,0.577471108,0.556977105,0.927309047,0.870794565,0.674768577,0.476779997,0.720358043,0.844154965,0.738538072,0.828095363,0.735668016,0.851753861,0.681888037,0.622485749,0.383046284,0.69875073,0.73162497,0.53863973,0.491761606,0.798847282,0.822852319,0.835043633,0.978407783,0.252724748,0.302557234,0.285888431,0.847931378,0.930583407,0.736393353,0.478802203,0.291971358,0.657410271,0.919943637,0.603999986,0.377413781,0.683830972,0.094139318,0.663601754,0.407104009,0.52970757,0.728924702,0.925781219,0.664592477,0.89620188,0.333501416,0.898639087,0.573718559,0.848645939,0.682424906,0.500820457,0.88424097,0.40512952,0.606769615,0.616436006,0.168178036,0.791795346,0.63632775,0.870392053,0.2576254,0.779192738,0.373948016,0.074128725,0.102338355,0.756792654,0.682719006,0.470736599,0.467714593,0.402647898,0.507498173,0.342250713,0.136340273,0.152327234,0.445856591,0.251812704,0.110920864,0.080373547,0.084882762,0.251720519,0.912487736,0.583353975,0.053174585,0.071201456,0.074999587,0.337467567,0.186499174,0.436275342,0.532284802,0.079746465,0.45709845,0.039884531,0.680638907,0.758948804,0.975965375,0.171613167,0.204192656,0.456821821,0.328356905,0.107321657,0.881967692,0.239799256,0.36823776,0.045797399,0.267066328,1.066128508,0.279841416,0.076382114,0.981588091,0.221500496,0.998314835,0.076530168,0.229517111,0.0239551,0.090223597,0.951100661,0.874533168,0.225160634,0.336860439,0.675902693,0.536892519,0.117257128,0.136501095,0.066981924,0.043537156,0.34000194,0.7580504,0.392121429,0.191847484,0.395323852,0.157254702,0.33912705,0.155679415,0.12664213,0.770868364,0.51465951,0.371791564,0.560977164,0.513214935,0.705530085,0.885723453,0.89378895,0.838413999,0.38835893,0.472250951,0.658745265,0.164967533,0.761429449,0.503461869,0.862013051,0.762946623,0.887164524,0.771355337,0.22811558,0.67890725,0.748998914,0.686934421,0.300025651,0.913134198,0.825214834,0.848582717,0.670666686,0.800547579,0.845924061,0.918416454,0.810413397,0.769333913,0.706916097,0.826787091,0.735363574,0.722471056
